run_date,session_date,list,ticker,price,dist_pct,rel_volume
2026-07-01,2026-07-01,Near,NASDAQ:NTRS,175.6,1.73,0.62
2026-07-01,2026-07-01,Near,NASDAQ:NUVL,123.6,0.07,0.61
2026-07-01,2026-07-01,Near,NASDAQ:NWBI,15.35,0.71,0.78
2026-07-01,2026-07-01,Near,NASDAQ:NWE,71.45,4.96,0.77
2026-07-01,2026-07-01,Near,NASDAQ:OKTA,140.46,1.73,1.05
2026-07-01,2026-07-01,Near,NASDAQ:ONB,26.23,0.74,1.2
2026-07-01,2026-07-01,Near,NASDAQ:ORKA,93.29,4.59,0.68
2026-07-01,2026-07-01,Near,NASDAQ:OSW,28.13,3.82,0.68
2026-07-01,2026-07-01,Near,NASDAQ:OTTR,89.66,2.8,0.79
2026-07-01,2026-07-01,Near,NASDAQ:OZK,52.85,1.51,1.21
2026-07-01,2026-07-01,Near,NASDAQ:PANW,352.04,1.69,0.95
2026-07-01,2026-07-01,Near,NASDAQ:PECO,41.56,2.67,0.79
2026-07-01,2026-07-01,Near,NASDAQ:PENN,21.49,3.89,0.52
2026-07-01,2026-07-01,Near,NASDAQ:PFG,108.93,3.13,0.78
2026-07-01,2026-07-01,Near,NASDAQ:PGNY,29.45,2.16,1.0
2026-07-01,2026-07-01,Near,NASDAQ:PPLI,45.94,2.01,0.96
2026-07-01,2026-07-01,Near,NASDAQ:PRVA,26.88,0.85,1.02
2026-07-01,2026-07-01,Near,NASDAQ:PSMT,195.29,2.07,0.8
2026-07-01,2026-07-01,Near,NASDAQ:PTGX,125.17,1.12,0.49
2026-07-01,2026-07-01,Near,NASDAQ:PTRN,26.48,0.19,0.85
2026-07-01,2026-07-01,Near,NASDAQ:QNT,78.41,4.73,1.19
2026-07-01,2026-07-01,Near,NASDAQ:REG,79.37,3.12,1.02
2026-07-01,2026-07-01,Near,NASDAQ:REYN,27.13,0.46,0.85
2026-07-01,2026-07-01,Near,NASDAQ:ROIV,35.03,2.42,0.55
2026-07-01,2026-07-01,Near,NASDAQ:RPRX,55.78,2.52,0.59
2026-07-01,2026-07-01,Near,NASDAQ:RVMD,187.51,2.89,0.48
2026-07-01,2026-07-01,Near,NASDAQ:SBCF,33.98,4.42,0.75
2026-07-01,2026-07-01,Near,NASDAQ:SEIC,90.05,4.16,0.77
2026-07-01,2026-07-01,Near,NASDAQ:SFNC,23.22,0.62,0.76
2026-07-01,2026-07-01,Near,NASDAQ:SIGI,98.02,0.67,0.75
2026-07-01,2026-07-01,Near,NASDAQ:SIRI,29.95,1.22,0.91
2026-07-01,2026-07-01,Near,NASDAQ:SKWD,59.51,2.82,0.87
2026-07-01,2026-07-01,Near,NASDAQ:SLAB,218.38,1.14,2.03
2026-07-01,2026-07-01,Near,NASDAQ:SLDE,19.99,4.58,1.33
2026-07-01,2026-07-01,Near,NASDAQ:SRCE,83.31,3.84,0.87
2026-07-01,2026-07-01,Near,NASDAQ:TCBI,104.54,4.02,0.72
2026-07-01,2026-07-01,Near,NASDAQ:TECH,71.0,1.61,1.13
2026-07-01,2026-07-01,Near,NASDAQ:TENB,37.9,3.88,1.27
2026-07-01,2026-07-01,Near,NASDAQ:TFSL,17.86,0.72,0.84
2026-07-01,2026-07-01,Near,NASDAQ:TIGO,90.49,4.48,1.7
2026-07-01,2026-07-01,Near,NASDAQ:TILE,35.94,1.96,0.63
2026-07-01,2026-07-01,Near,NASDAQ:TOWN,36.69,3.09,0.91
2026-07-01,2026-07-01,Near,NASDAQ:TRMK,47.09,0.17,1.06
2026-07-01,2026-07-01,Near,NASDAQ:TROW,116.11,1.78,0.79
2026-07-01,2026-07-01,Near,NASDAQ:TWST,102.25,2.29,0.58
2026-07-01,2026-07-01,Near,NASDAQ:TXG,39.05,2.57,0.83
2026-07-01,2026-07-01,Near,NASDAQ:TXRH,191.48,2.8,0.59
2026-07-01,2026-07-01,Near,NASDAQ:UAL,135.13,2.62,0.8
2026-07-01,2026-07-01,Near,NASDAQ:UBSI,46.94,0.07,0.86
2026-07-01,2026-07-01,Near,NASDAQ:UFPT,268.67,2.37,0.9
2026-07-01,2026-07-01,Near,NASDAQ:UMBF,145.65,0.65,0.71
2026-07-01,2026-07-01,Near,NASDAQ:VCEL,45.15,3.15,0.66
2026-07-01,2026-07-01,Near,NASDAQ:VCTR,85.73,4.95,0.56
2026-07-01,2026-07-01,Near,NASDAQ:VCYT,59.85,1.74,0.69
2026-07-01,2026-07-01,Near,NASDAQ:VLY,14.8,0.94,0.73
2026-07-01,2026-07-01,Near,NASDAQ:VRTX,498.01,1.95,0.58
2026-07-01,2026-07-01,Near,NASDAQ:VSEC,228.75,2.49,0.89
2026-07-01,2026-07-01,Near,NASDAQ:WAFD,39.04,0.43,1.19
2026-07-01,2026-07-01,Near,NASDAQ:WDFC,241.43,4.66,0.69
2026-07-01,2026-07-01,Near,NASDAQ:WERN,43.82,3.2,0.9
2026-07-01,2026-07-01,Near,NASDAQ:WSBC,39.95,0.22,0.39
2026-07-01,2026-07-01,Near,NASDAQ:WSFS,78.47,0.41,0.75
2026-07-01,2026-07-01,Near,NASDAQ:WTFC,162.79,0.35,0.77
2026-07-01,2026-07-01,Near,NASDAQ:XMTR,95.78,4.09,1.14
2026-07-01,2026-07-01,Near,NASDAQ:ZION,70.7,0.25,0.8
2026-07-01,2026-07-01,Near,NSE:ABCAPITAL,393.15,1.55,0.33
2026-07-01,2026-07-01,Near,NSE:ACMESOLAR,390.8,1.38,1.4
2026-07-01,2026-07-01,Near,NSE:ACUTAAS,3567.5,1.18,0.7
2026-07-01,2026-07-01,Near,NSE:ADANIGREEN,1535.0,1.41,0.96
2026-07-01,2026-07-01,Near,NSE:ADANIPORTS,1848.2,1.78,1.74
2026-07-01,2026-07-01,Near,NSE:AEGISLOG,1254.7,1.59,1.07
2026-07-01,2026-07-01,Near,NSE:AIAENG,4996.0,3.55,0.94
2026-07-01,2026-07-01,Near,NSE:AJANTPHARM,3347.5,4.55,0.54
2026-07-01,2026-07-01,Near,NSE:ANANDRATHI,1964.9,3.34,0.34
2026-07-01,2026-07-01,Near,NSE:APOLLOHOSP,8618.5,1.73,0.51
2026-07-01,2026-07-01,Near,NSE:ATHERENERG,1130.4,3.89,1.24
2026-07-01,2026-07-01,Near,NSE:AUBANK,1051.4,2.61,0.68
2026-07-01,2026-07-01,Near,NSE:AUROPHARMA,1552.6,2.28,0.29
2026-07-01,2026-07-01,Near,NSE:AXISBANK,1368.7,3.5,0.47
2026-07-01,2026-07-01,Near,NSE:BAGMANE.RR,103.58,1.26,0.93
2026-07-01,2026-07-01,Near,NSE:BHEL,413.95,2.58,0.66
2026-07-01,2026-07-01,Near,NSE:BOSCHLTD,40785.0,2.77,0.88
2026-07-01,2026-07-01,Near,NSE:CAPLIPOINT,2564.0,4.15,0.51
2026-07-01,2026-07-01,Near,NSE:CGCL,226.82,1.96,0.68
2026-07-01,2026-07-01,Near,NSE:CGPOWER,976.5,0.25,0.83
2026-07-01,2026-07-01,Near,NSE:CHOLAFIN,1803.3,1.54,0.31
2026-07-01,2026-07-01,Near,NSE:CREDITACC,1502.3,4.19,0.55
2026-07-01,2026-07-01,Near,NSE:CUPID,193.38,0.45,0.62
2026-07-01,2026-07-01,Near,NSE:ELGIEQUIP,605.85,4.42,0.86
2026-07-01,2026-07-01,Near,NSE:EMBASSY.RR,444.28,3.84,0.78
2026-07-01,2026-07-01,Near,NSE:EMMVEE,351.95,1.33,1.63
2026-07-01,2026-07-01,Near,NSE:FEDERALBNK,331.4,0.18,0.74
2026-07-01,2026-07-01,Near,NSE:FLUOROCHEM,3930.9,2.65,1.03
2026-07-01,2026-07-01,Near,NSE:GLAND,2465.2,2.5,0.55
2026-07-01,2026-07-01,Near,NSE:GMRAIRPORT,113.53,0.98,0.7
2026-07-01,2026-07-01,Near,NSE:GRANULES,811.4,2.12,0.82
2026-07-01,2026-07-01,Near,NSE:GRASIM,3140.4,1.86,0.74
2026-07-01,2026-07-01,Near,NSE:HFCL,212.09,3.63,0.5
2026-07-01,2026-07-01,Near,NSE:HONAUT,39655.0,4.33,1.18
2026-07-01,2026-07-01,Near,NSE:IDEA,14.64,4.56,0.89
2026-07-01,2026-07-01,Near,NSE:IKS,1800.2,0.65,11.62
2026-07-01,2026-07-01,Near,NSE:INDUSINDBK,941.6,2.81,0.97
2026-07-01,2026-07-01,Near,NSE:IPCALAB,1696.4,3.98,0.94
2026-07-01,2026-07-01,Near,NSE:JBCHEPHARM,2298.0,1.46,0.71
2026-07-01,2026-07-01,Near,NSE:KIMS,831.0,1.19,0.52
2026-07-01,2026-07-01,Near,NSE:LAURUSLABS,1493.3,2.48,0.61
2026-07-01,2026-07-01,Near,NSE:LENSKART,530.55,4.86,0.96
2026-07-01,2026-07-01,Near,NSE:LLOYDSME,1805.9,4.38,1.01
2026-07-01,2026-07-01,Near,NSE:LUPIN,2397.5,3.87,0.51
2026-07-01,2026-07-01,Near,NSE:MAHABANK,91.2,3.49,0.92
2026-07-01,2026-07-01,Near,NSE:MARICO,851.0,0.4,0.55
2026-07-01,2026-07-01,Near,NSE:MOTHERSON,147.51,4.99,0.77
2026-07-01,2026-07-01,Near,NSE:NAM_INDIA,1196.4,0.34,0.9
2026-07-01,2026-07-01,Near,NSE:NAVINFLUOR,7585.0,2.88,0.4
2026-07-01,2026-07-01,Near,NSE:NESTLEIND,1453.8,2.96,1.35
2026-07-01,2026-07-01,Near,NSE:NEULANDLAB,18786.0,4.87,0.72
2026-07-01,2026-06-30,Near,NSE:NHIT,167.95,1.21,7.41
2026-07-01,2026-07-01,Near,NSE:NUVAMA,1788.1,2.02,0.3
2026-07-01,2026-07-01,Near,NSE:NXST.RR,162.27,3.61,2.28
2026-07-01,2026-07-01,Near,NSE:NYKAA,308.65,1.36,0.43
2026-07-01,2026-07-01,Near,NSE:OFSS,10863.0,2.4,0.81
2026-07-01,2026-07-01,Near,NSE:PIDILITIND,1581.9,2.39,0.56
2026-07-01,2026-07-01,Near,NSE:PIRAMALFIN,2197.1,1.03,1.11
2026-07-01,2026-07-01,Near,NSE:POLYCAB,9713.5,4.07,0.76
2026-07-01,2026-07-01,Near,NSE:RADICO,3952.6,0.6,0.46
2026-07-01,2026-07-01,Near,NSE:SAILIFE,1243.8,1.29,0.43
2026-07-01,2026-07-01,Near,NSE:SANSERA,3165.1,3.24,0.29
2026-07-01,2026-07-01,Near,NSE:SOLARINDS,18610.0,1.91,0.74
2026-07-01,2026-07-01,Near,NSE:SONACOMS,619.4,2.02,0.47
2026-07-01,2026-07-01,Near,NSE:STARHEALTH,586.8,3.14,0.23
2026-07-01,2026-07-01,Near,NSE:SUNPHARMA,1866.2,2.63,0.65
2026-07-01,2026-07-01,Near,NSE:TATACAP,361.55,4.84,0.11
2026-07-01,2026-07-01,Near,NSE:THERMAX,5120.5,2.98,0.58
2026-07-01,2026-07-01,Near,NSE:TITAN,4398.6,4.48,1.65
2026-07-01,2026-07-01,Near,NSE:TORNTPHARM,4640.8,2.15,0.34
2026-07-01,2026-07-01,Near,NSE:WELCORP,1477.6,3.99,1.01
2026-07-01,2026-07-01,Near,NSE:YESBANK,24.58,4.65,0.53
2026-07-01,2026-07-01,Near,NSE:ZYDUSLIFE,1109.2,1.71,0.64
2026-07-01,2026-07-01,Near,NYSE:AADX,23.85,1.61,1.75
2026-07-01,2026-07-01,Near,NYSE:ABBV,251.06,1.93,0.56
2026-07-01,2026-07-01,Near,NYSE:ABCB,91.65,0.71,0.78
2026-07-01,2026-07-01,Near,NYSE:ACA,144.66,1.54,0.51
2026-07-01,2026-07-01,Near,NYSE:AFL,118.49,1.49,0.6
2026-07-01,2026-07-01,Near,NYSE:AGM,203.11,3.57,0.72
2026-07-01,2026-07-01,Near,NYSE:AHR,53.65,1.87,0.76
2026-07-01,2026-07-01,Near,NYSE:AIN,74.42,2.79,0.59
2026-07-01,2026-07-01,Near,NYSE:AIR,142.76,2.72,0.65
2026-07-01,2026-07-01,Near,NYSE:AIT,332.08,3.88,0.55
2026-07-01,2026-07-01,Near,NYSE:AIZ,274.14,0.7,0.67
2026-07-01,2026-07-01,Near,NYSE:ALL,243.12,0.26,0.72
2026-07-01,2026-07-01,Near,NYSE:ALLY,46.08,2.56,0.94
2026-07-01,2026-07-01,Near,NYSE:AMBQ,88.4,3.5,0.74
2026-07-01,2026-07-01,Near,NYSE:AME,237.13,3.1,0.73
2026-07-01,2026-07-01,Near,NYSE:APD,306.4,0.51,1.37
2026-07-01,2026-07-01,Near,NYSE:APH,172.22,3.53,0.82
2026-07-01,2026-07-01,Near,NYSE:APLE,16.48,3.4,1.02
2026-07-01,2026-07-01,Near,NYSE:ARMK,56.1,1.8,0.98
2026-07-01,2026-07-01,Near,NYSE:ASB,31.22,0.43,1.05
2026-07-01,2026-07-01,Near,NYSE:ASH,66.69,2.29,0.48
2026-07-01,2026-07-01,Near,NYSE:ATEN,38.0,1.02,0.69
2026-07-01,2026-07-01,Near,NYSE:AUB,43.19,0.99,0.98
2026-07-01,2026-07-01,Near,NYSE:AWR,83.34,1.16,0.92
2026-07-01,2026-07-01,Near,NYSE:AX,98.94,2.92,0.94
2026-07-01,2026-07-01,Near,NYSE:AXS,109.07,1.15,0.64
2026-07-01,2026-07-01,Near,NYSE:AXTA,34.2,4.26,0.57
2026-07-01,2026-07-01,Near,NYSE:AYI,367.53,3.32,0.83
2026-07-01,2026-07-01,Near,NYSE:BAC,58.36,1.41,0.89
2026-07-01,2026-07-01,Near,NYSE:BANC,20.56,4.86,0.68
2026-07-01,2026-07-01,Near,NYSE:BAP,387.0,3.1,0.91
2026-07-01,2026-07-01,Near,NYSE:BEN,34.06,1.33,0.87
2026-07-01,2026-07-01,Near,NYSE:BFH,105.37,4.13,0.63
2026-07-01,2026-07-01,Near,NYSE:BLX,61.42,2.81,1.0
2026-07-01,2026-07-01,Near,NYSE:BNL,20.78,3.35,1.25
2026-07-01,2026-07-01,Near,NYSE:BNY,146.02,1.67,0.56
2026-07-01,2026-07-01,Near,NYSE:BOH,82.98,0.79,0.75
2026-07-01,2026-07-01,Near,NYSE:BRK.A,750999.99,3.1,0.64
2026-07-01,2026-07-01,Near,NYSE:BROS,73.31,1.8,0.8
2026-07-01,2026-07-01,Near,NYSE:BRX,31.23,4.79,1.13
2026-07-01,2026-07-01,Near,NYSE:BXDC,21.77,4.93,0.52
2026-07-01,2026-07-01,Near,NYSE:BYD,87.98,3.32,0.87
2026-07-01,2026-07-01,Near,NYSE:CAH,237.72,1.33,0.52
2026-07-01,2026-07-01,Near,NYSE:CALY,18.64,3.72,0.64
2026-07-01,2026-07-01,Near,NYSE:CBU,68.45,0.47,0.43
2026-07-01,2026-07-01,Near,NYSE:CCK,111.37,4.5,0.67
2026-07-01,2026-07-01,Near,NYSE:CDP,36.71,0.74,0.6
2026-07-01,2026-07-01,Near,NYSE:CFR,155.75,0.84,0.79
2026-07-01,2026-07-01,Near,NYSE:CHE,480.87,0.64,0.87
2026-07-01,2026-07-01,Near,NYSE:CNA,49.64,2.13,0.58
2026-07-01,2026-07-01,Near,NYSE:CNC,68.35,0.09,0.96
2026-07-01,2026-07-01,Near,NYSE:CNO,52.07,1.81,0.81
2026-07-01,2026-07-01,Near,NYSE:CNP,43.73,3.28,0.8
2026-07-01,2026-07-01,Near,NYSE:CNS,77.41,2.36,0.56
2026-07-01,2026-07-01,Near,NYSE:CPA,153.05,4.62,0.97
2026-07-01,2026-07-01,Near,NYSE:CPT,115.66,1.62,0.91
2026-07-01,2026-07-01,Near,NYSE:CR,219.8,2.94,0.75
2026-07-01,2026-07-01,Near,NYSE:CRL,229.09,3.18,1.06
2026-07-01,2026-07-01,Near,NYSE:CRS,610.16,2.3,0.5
2026-07-01,2026-07-01,Near,NYSE:CTVA,83.54,2.8,0.86
2026-07-01,2026-07-01,Near,NYSE:CUBI,79.87,3.26,1.39
2026-07-01,2026-07-01,Near,NYSE:CUZ,30.65,0.37,0.63
2026-07-01,2026-07-01,Near,NYSE:CVS,104.81,1.26,0.87
2026-07-01,2026-07-01,Near,NYSE:CWT,49.04,2.78,0.92
2026-07-01,2026-07-01,Near,NYSE:CXW,31.01,1.7,0.82
2026-07-01,2026-07-01,Near,NYSE:D,67.79,3.38,0.88
2026-07-01,2026-07-01,Near,NYSE:DAL,93.06,2.19,0.63
2026-07-01,2026-07-01,Near,NYSE:DBRG,15.77,0.32,1.2
2026-07-01,2026-07-01,Near,NYSE:DCO,190.25,0.43,0.86
2026-07-01,2026-07-01,Near,NYSE:DGX,216.02,0.39,1.03
2026-07-01,2026-07-01,Near,NYSE:DINO,72.56,2.9,0.8
2026-07-01,2026-07-01,Near,NYSE:DOC,21.64,1.23,0.93
2026-07-01,2026-07-01,Near,NYSE:DTE,150.57,2.9,1.12
2026-07-01,2026-07-01,Near,NYSE:DVA,228.03,0.77,0.93
2026-07-01,2026-07-01,Near,NYSE:ED,110.95,4.54,0.69
2026-07-01,2026-07-01,Near,NYSE:EG,359.93,2.27,0.82
2026-07-01,2026-07-01,Near,NYSE:EGP,205.46,1.09,1.19
2026-07-01,2026-07-01,Near,NYSE:EIX,73.5,3.56,0.73
2026-07-01,2026-07-01,Near,NYSE:ELV,416.19,2.53,1.15
2026-07-01,2026-07-01,Near,NYSE:ENVA,242.18,1.7,0.77
2026-07-01,2026-07-01,Near,NYSE:EQR,68.63,1.24,0.86
2026-07-01,2026-07-01,Near,NYSE:ESNT,64.52,3.83,0.86
2026-07-01,2026-07-01,Near,NYSE:ESS,295.18,1.37,0.71
2026-07-01,2026-07-01,Near,NYSE:ETR,112.86,4.72,0.98
2026-07-01,2026-07-01,Near,NYSE:EW,91.99,0.96,0.79
2026-07-01,2026-07-01,Near,NYSE:EXPD,166.81,1.01,1.22
2026-07-01,2026-07-01,Near,NYSE:FAF,70.46,1.41,0.95
2026-07-01,2026-07-01,Near,NYSE:FBP,26.69,0.45,0.59
2026-07-01,2026-07-01,Near,NYSE:FCF,20.76,0.41,0.85
2026-07-01,2026-07-01,Near,NYSE:FHN,26.05,1.92,0.8
2026-07-01,2026-07-01,Near,NYSE:FITB,57.49,1.13,1.53
2026-07-01,2026-07-01,Near,NYSE:FLG,15.0,2.38,0.62
2026-07-01,2026-07-01,Near,NYSE:FNB,19.43,0.39,0.88
2026-07-01,2026-07-01,Near,NYSE:FR,61.61,4.72,1.05
2026-07-01,2026-07-01,Near,NYSE:FRT,120.41,4.75,1.37
2026-07-01,2026-07-01,Near,NYSE:FSS,127.59,3.99,1.3
2026-07-01,2026-07-01,Near,NYSE:FTV,61.8,2.52,0.73
2026-07-01,2026-07-01,Near,NYSE:GBCI,52.75,2.3,0.99
2026-07-01,2026-07-01,Near,NYSE:GBTG,9.4,1.47,0.54
2026-07-01,2026-07-01,Near,NYSE:GD,362.86,1.85,0.77
2026-07-01,2026-07-01,Near,NYSE:GE,374.94,1.25,0.64
2026-07-01,2026-07-01,Near,NYSE:GEF,74.81,3.02,0.76
2026-07-01,2026-07-01,Near,NYSE:GEO,30.33,1.14,0.58
2026-07-01,2026-07-01,Near,NYSE:GEV,1134.35,4.03,0.68
2026-07-01,2026-07-01,Near,NYSE:GHC,1169.91,4.48,0.76
2026-07-01,2026-07-01,Near,NYSE:GL,180.07,1.23,0.93
2026-07-01,2026-07-01,Near,NYSE:GNW,9.55,0.98,0.78
2026-07-01,2026-07-01,Near,NYSE:GOLF,118.31,0.88,0.53
2026-07-01,2026-07-01,Near,NYSE:GRC,88.72,4.38,1.13
2026-07-01,2026-07-01,Near,NYSE:GRDN,42.13,4.25,1.31
2026-07-01,2026-07-01,Near,NYSE:GTLS,208.68,0.24,0.58
2026-07-01,2026-07-01,Near,NYSE:GTY,33.6,3.31,0.5
2026-07-01,2026-07-01,Near,NYSE:GWW,1338.24,3.79,0.69
2026-07-01,2026-07-01,Near,NYSE:HAYW,16.97,4.29,1.21
2026-07-01,2026-07-01,Near,NYSE:HEI,359.7,1.21,0.96
2026-07-01,2026-07-01,Near,NYSE:HG,33.78,2.17,0.62
2026-07-01,2026-07-01,Near,NYSE:HMN,52.62,0.59,0.66
2026-07-01,2026-07-01,Near,NYSE:HNGE,85.07,1.83,0.67
2026-07-01,2026-07-01,Near,NYSE:HR,20.29,2.9,0.69
2026-07-01,2026-07-01,Near,NYSE:HTH,39.37,2.57,0.78
2026-07-01,2026-07-01,Near,NYSE:HUM,409.42,1.3,0.98
2026-07-01,2026-07-01,Near,NYSE:HXL,98.09,3.37,0.62
2026-07-01,2026-07-01,Near,NYSE:IDA,150.12,2.06,0.71
2026-07-01,2026-07-01,Near,NYSE:IEX,224.96,2.27,1.01
2026-07-01,2026-07-01,Near,NYSE:IFF,81.15,3.91,1.07
2026-07-01,2026-07-01,Near,NYSE:IFS,58.29,1.07,0.93
2026-07-01,2026-07-01,Near,NYSE:IVT,34.93,3.69,0.34
2026-07-01,2026-07-01,Near,NYSE:JAN,28.99,0.97,0.64
2026-07-01,2026-07-01,Near,NYSE:JCI,144.8,4.22,1.59
2026-07-01,2026-07-01,Near,NYSE:JNJ,253.98,2.28,0.61
2026-07-01,2026-07-01,Near,NYSE:JPM,334.07,2.73,1.35
2026-07-01,2026-07-01,Near,NYSE:KEY,23.25,1.96,0.96
2026-07-01,2026-07-01,Near,NYSE:KIM,25.08,3.82,0.78
2026-07-01,2026-07-01,Near,NYSE:KO,81.29,3.27,0.9
2026-07-01,2026-07-01,Near,NYSE:KRG,28.31,3.71,0.68
2026-07-01,2026-07-01,Near,NYSE:KTB,83.81,3.67,0.63
2026-07-01,2026-07-01,Near,NYSE:L,114.12,0.85,0.73
2026-07-01,2026-07-01,Near,NYSE:LCLN,24.49,3.2,2.09
2026-07-01,2026-07-01,Near,NYSE:LEVI,24.5,4.22,1.2
2026-07-01,2026-07-01,Near,NYSE:LH,283.88,3.35,0.97
2026-07-01,2026-07-01,Near,NYSE:LLY,1191.74,3.74,0.75
2026-07-01,2026-07-01,Near,NYSE:LOAR,80.26,3.8,0.79
2026-07-01,2026-07-01,Near,NYSE:LTH,40.04,4.19,1.08
2026-07-01,2026-07-01,Near,NYSE:LXP,54.56,1.91,0.68
2026-07-01,2026-07-01,Near,NYSE:LYV,183.98,1.95,0.95
2026-07-01,2026-07-01,Near,NYSE:MAC,25.42,2.1,0.6
2026-07-01,2026-07-01,Near,NYSE:MANE,128.48,2.1,0.69
2026-07-01,2026-07-01,Near,NYSE:MANU,23.01,5.0,0.7
2026-07-01,2026-07-01,Near,NYSE:MAS,81.64,1.52,1.01
2026-07-01,2026-07-01,Near,NYSE:MATX,203.92,1.9,1.55
2026-07-01,2026-07-01,Near,NYSE:MCY,108.54,0.7,0.93
2026-07-01,2026-07-01,Near,NYSE:MD,26.14,1.13,1.06
2026-07-01,2026-07-01,Near,NYSE:MET,87.2,2.7,0.76
2026-07-01,2026-07-01,Near,NYSE:MHO,156.56,4.34,0.78
2026-07-01,2026-07-01,Near,NYSE:MO,71.54,4.05,0.69
2026-07-01,2026-07-01,Near,NYSE:MOG.A,421.0,2.21,0.8
2026-07-01,2026-07-01,Near,NYSE:MOH,232.55,4.13,0.77
2026-07-01,2026-07-01,Near,NYSE:MPC,264.87,2.79,0.66
2026-07-01,2026-07-01,Near,NYSE:MRK,125.37,3.78,0.79
2026-07-01,2026-07-01,Near,NYSE:MSGE,79.48,4.0,0.59
2026-07-01,2026-07-01,Near,NYSE:MSGS,395.17,4.02,0.84
2026-07-01,2026-07-01,Near,NYSE:MSM,123.34,3.27,2.86
2026-07-01,2026-07-01,Near,NYSE:MTB,241.95,0.41,0.82
2026-07-01,2026-07-01,Near,NYSE:MTH,81.55,4.49,0.65
2026-07-01,2026-07-01,Near,NYSE:NBHC,44.98,1.42,0.74
2026-07-01,2026-07-01,Near,NYSE:NI,46.87,4.76,0.92
2026-07-01,2026-07-01,Near,NYSE:NIC,168.82,0.64,0.37
2026-07-01,2026-07-01,Near,NYSE:NJR,56.2,4.05,0.85
2026-07-01,2026-07-01,Near,NYSE:NNN,46.57,1.9,1.09
2026-07-01,2026-07-01,Near,NYSE:NSA,45.21,2.71,1.11
2026-07-01,2026-07-01,Near,NYSE:NSC,318.99,2.15,0.9
2026-07-01,2026-07-01,Near,NYSE:NTB,60.26,1.0,0.62
2026-07-01,2026-07-01,Near,NYSE:NTST,21.08,2.2,0.39
2026-07-01,2026-07-01,Near,NYSE:OFG,50.15,1.01,0.68
2026-07-01,2026-07-01,Near,NYSE:OGE,48.28,3.69,0.92
2026-07-01,2026-07-01,Near,NYSE:OGN,13.53,0.51,1.04
2026-07-01,2026-07-01,Near,NYSE:OHI,48.17,2.34,0.9
2026-07-01,2026-07-01,Near,NYSE:OII,39.39,4.28,0.5
2026-07-01,2026-07-01,Near,NYSE:OSCR,31.9,0.5,1.04
2026-07-01,2026-07-01,Near,NYSE:PACS,44.32,1.79,1.16
2026-07-01,2026-07-01,Near,NYSE:PB,73.37,4.96,1.34
2026-07-01,2026-07-01,Near,NYSE:PBI,17.56,3.78,0.57
2026-07-01,2026-07-01,Near,NYSE:PFGC,112.54,0.54,1.03
2026-07-01,2026-07-01,Near,NYSE:PFS,23.97,1.09,0.82
2026-07-01,2026-07-01,Near,NYSE:PKG,237.93,4.64,0.8
2026-07-01,2026-07-01,Near,NYSE:PLGO,24.98,0.63,0.78
2026-07-01,2026-07-01,Near,NYSE:PNC,251.62,0.44,0.81
2026-07-01,2026-07-01,Near,NYSE:PNW,106.3,1.95,0.76
2026-07-01,2026-07-01,Near,NYSE:PRI,291.63,0.11,0.81
2026-07-01,2026-07-01,Near,NYSE:PSA,323.04,2.64,0.58
2026-07-01,2026-07-01,Near,NYSE:RAL,71.67,4.96,0.97
2026-07-01,2026-07-01,Near,NYSE:RAMP,37.68,0.63,0.47
2026-07-01,2026-07-01,Near,NYSE:RDN,37.72,2.88,0.65
2026-07-01,2026-07-01,Near,NYSE:RF,30.8,2.32,0.61
2026-07-01,2026-07-01,Near,NYSE:RNR,316.84,2.63,1.13
2026-07-01,2026-07-01,Near,NYSE:RNST,43.66,0.68,0.77
2026-07-01,2026-07-01,Near,NYSE:ROK,482.82,2.92,0.76
2026-07-01,2026-07-01,Near,NYSE:RSI,31.26,1.85,0.62
2026-07-01,2026-07-01,Near,NYSE:RVTY,112.84,4.62,0.77
2026-07-01,2026-07-01,Near,NYSE:SFBS,88.84,1.99,0.66
2026-07-01,2026-07-01,Near,NYSE:SGHC,13.97,2.85,0.59
2026-07-01,2026-07-01,Near,NYSE:SJM,114.86,3.79,1.3
2026-07-01,2026-07-01,Near,NYSE:SN,151.84,0.47,1.19
2026-07-01,2026-07-01,Near,NYSE:SNA,403.28,0.74,0.68
2026-07-01,2026-07-01,Near,NYSE:SON,56.15,3.92,0.95
2026-07-01,2026-07-01,Near,NYSE:SPG,223.0,2.44,0.74
2026-07-01,2026-07-01,Near,NYSE:SPHR,169.12,3.14,0.85
2026-07-01,2026-07-01,Near,NYSE:SPNT,23.75,3.38,0.84
2026-07-01,2026-07-01,Near,NYSE:SSD,203.42,4.72,0.89
2026-07-01,2026-07-01,Near,NYSE:STAG,38.34,4.13,0.77
2026-07-01,2026-07-01,Near,NYSE:STT,169.67,3.3,0.37
2026-07-01,2026-07-01,Near,NYSE:SWK,91.34,4.01,0.84
2026-07-01,2026-07-01,Near,NYSE:SXI,348.46,4.24,0.9
2026-07-01,2026-07-01,Near,NYSE:TBBB,41.66,4.91,1.44
2026-07-01,2026-07-01,Near,NYSE:TDY,661.2,4.64,1.0
2026-07-01,2026-07-01,Near,NYSE:THG,216.76,1.47,0.8
2026-07-01,2026-07-01,Near,NYSE:TKR,141.75,3.16,1.25
2026-07-01,2026-07-01,Near,NYSE:TMHC,71.73,1.06,1.62
